,Unnamed: 0,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
10,Oligodendrocytes,-0.0025073332,0.010090355,0.425,0.575,0.425,0.2903636363636364,False,Cabp1
54,Microglia,-0.002510632,0.01814479,0.434,0.566,0.434,0.313,False,Acss1
56,Neural Stem Cells,-0.0025177281,0.021449886,0.444,0.556,0.444,0.3419999999999999,False,Acss1
886,GABAergic Neurons,-0.0025255403,0.019738158,0.471,0.529,0.471,0.3150909090909091,False,Ddah1
6,Medium Spiny Neurons,-0.002538226,0.009572542,0.402,0.598,0.402,0.2747142857142857,False,Cpne4
3249,Endothelial Cells,-0.0025402992,0.030751687,0.47,0.53,0.47,0.3056,False,S100a10
2829,Astrocytes,-0.0025488392,0.017127052,0.459,0.541,0.459,0.2373,False,Pltp
8,Astrocytes,-0.0025582218,0.01650297,0.454,0.546,0.454,0.3515555555555555,False,Notch1
512,Microglia,-0.002564988,0.018128721,0.433,0.567,0.433,0.3265555555555555,False,Cav2
261,Neural Stem Cells,-0.0025713886,0.021421574,0.443,0.557,0.443,0.2581,False,Apod
3896,Microglia,-0.002577031,0.018363938,0.434,0.566,0.434,0.289,False,Tsc22d4
7,Oligodendrocytes,-0.0025815072,0.010359965,0.425,0.575,0.425,0.304625,False,Clic6
1591,Astrocytes,-0.002592852,0.0165758,0.454,0.546,0.454,0.319625,False,Hopx
9,Endocrine Cells,-0.0025952877,0.027983904,0.468,0.532,0.468,0.2082,False,Sgk1
10,Endocrine Cells,-0.002628337,0.027800081,0.467,0.533,0.467,0.301,False,Sept4
801,Neural Stem Cells,-0.0026539993,0.021165375,0.44,0.56,0.44,0.3174,False,Ctdsp1
7,Microglia,-0.0026595953,0.018065352,0.431,0.569,0.431,0.23175,False,Igf2
10,Microglia,-0.0026774546,0.018395388,0.432,0.568,0.432,0.1746363636363636,False,Plpp3
451,Neural Stem Cells,-0.0026799918,0.021387905,0.44,0.56,0.44,0.28825,False,Calb2
7,Medium Spiny Neurons,-0.0026809839,0.009539031,0.4,0.6,0.4,0.2455,False,Slc17a7
11,GABAergic Neurons,-0.0026985426,0.019792628,0.467,0.533,0.467,0.3380833333333333,False,Msmo1
429,Excitatory Neurons,-0.0027129771,0.01454803,0.42,0.58,0.42,0.2769,False,Cabp1
1125,GABAergic Neurons,-0.002723323,0.019537034,0.465,0.535,0.465,0.3602999999999999,False,Fabp7
7,Oligodendrocytes,-0.0027263446,0.010137785,0.415,0.585,0.415,0.329125,False,Plod1
3105,Microglia,-0.0027496517,0.018213231,0.431,0.569,0.431,0.2923,False,Rap1a
3787,Microglia,-0.0027612094,0.018531026,0.431,0.569,0.431,0.3259999999999999,False,Tgfbr2
116,Microglia,-0.0027735205,0.018098846,0.429,0.571,0.429,0.2891111111111111,False,Adgrf5
10,Endocrine Cells,-0.002774617,0.027821215,0.464,0.536,0.464,0.2852727272727273,False,Arc
8,GABAergic Neurons,-0.0027775527,0.019679738,0.465,0.535,0.465,0.2627777777777778,False,Rgs9
6,Neural Stem Cells,-0.0027865376,0.021247363,0.439,0.561,0.439,0.2942857142857143,False,Kcnj10
10,Endothelial Cells,-0.0027921393,0.030646991,0.468,0.532,0.468,0.2318181818181818,False,Sgk1
574,Neural Stem Cells,-0.0027948353,0.021158218,0.439,0.561,0.439,0.2548181818181818,False,Cd9
1270,GABAergic Neurons,-0.0027955165,0.019665591,0.465,0.535,0.465,0.3030909090909091,False,Fstl1
2278,Oligodendrocytes,-0.002796462,0.010190315,0.415,0.585,0.415,0.3198181818181818,False,Mtus1
3823,Microglia,-0.0028012784,0.01821771,0.429,0.571,0.429,0.322,False,Tjp1
7,Microglia,-0.0028216746,0.018081436,0.429,0.571,0.429,0.2855,False,Pecam1
7,Astrocytes,-0.0028227775,0.016805373,0.449,0.551,0.449,0.340875,False,Lfng
5,Microglia,-0.002845987,0.018089093,0.429,0.571,0.429,0.2773333333333333,False,Lypd1
7,Microglia,-0.002878318,0.018136937,0.427,0.573,0.427,0.3555,False,Vxn
4244,Oligodendrocytes,-0.0028804305,0.010178958,0.412,0.588,0.412,0.3164444444444444,False,Slc16a1
6,Oligodendrocytes,-0.0029061625,0.010181449,0.411,0.589,0.411,0.2718571428571428,False,Padi2
4076,GABAergic Neurons,-0.0029101055,0.01949863,0.458,0.542,0.458,0.2932222222222223,False,Zic1
8,Microglia,-0.002928748,0.01821313,0.427,0.573,0.427,0.2772222222222222,False,Rgs20
283,Astrocytes,-0.0029345884,0.017000435,0.449,0.551,0.449,0.3278749999999999,False,Aqp4
453,GABAergic Neurons,-0.0029480746,0.019791715,0.458,0.542,0.458,0.3214,False,Calb2
10,Neurons,-0.0029741207,0.013837142,0.415,0.585,0.415,0.2562727272727272,False,Gh
10,Endothelial Cells,-0.002975464,0.031037899,0.465,0.535,0.465,0.2692727272727273,False,Serpina3n
1473,Microglia,-0.0029859832,0.018143855,0.425,0.575,0.425,0.2608,False,Gpr88
3154,GABAergic Neurons,-0.0029958945,0.019845972,0.458,0.542,0.458,0.309,False,Rgs20
6,Medium Spiny Neurons,-0.0030160134,0.009556038,0.389,0.611,0.389,0.276,False,Nefh
9,Endocrine Cells,-0.0030447517,0.02774245,0.461,0.539,0.461,0.3071,False,Pdyn
8,Microglia,-0.0030829639,0.01899471,0.426,0.574,0.426,0.301,False,Frmd4a
6,Neural Stem Cells,-0.003092579,0.02090535,0.432,0.568,0.432,0.2837142857142857,False,Anxa2
247,Microglia,-0.003112294,0.018079467,0.424,0.576,0.424,0.3389999999999999,False,Apln
6,Oligodendrocytes,-0.0031279817,0.010367507,0.408,0.592,0.408,0.2122857142857142,False,Prl
8,Oligodendrocytes,-0.0031283458,0.010245227,0.406,0.594,0.406,0.2425555555555555,False,Gpr88
1343,GABAergic Neurons,-0.003133846,0.019473186,0.452,0.548,0.452,0.2725833333333333,False,Gh
6,Neural Stem Cells,-0.00314605,0.021518981,0.432,0.568,0.432,0.2732857142857142,False,Alpl
8,Endocrine Cells,-0.0031486568,0.027864149,0.461,0.539,0.461,0.3381111111111111,False,Cdh5
8,GABAergic Neurons,-0.0031684176,0.019846896,0.452,0.548,0.452,0.3323333333333333,False,Tfrc
6,Oligodendrocytes,-0.0031728463,0.010121788,0.405,0.595,0.405,0.2254285714285714,False,Adcy1
2027,GABAergic Neurons,-0.0032036868,0.020513674,0.453,0.547,0.453,0.29075,False,Luzp2
9,Microglia,-0.0032507621,0.018140504,0.422,0.578,0.422,0.3158,False,Eng
8,Microglia,-0.0032536713,0.018358894,0.424,0.576,0.424,0.2761111111111111,False,Vamp3
6,Oligodendrocytes,-0.0032597014,0.010285356,0.405,0.595,0.405,0.3165714285714286,False,Il18
1184,Microglia,-0.0032872553,0.018338399,0.422,0.578,0.422,0.2604444444444445,False,Fgfr3
10,GABAergic Neurons,-0.003316342,0.01966623,0.448,0.552,0.448,0.3585454545454545,False,Lgals1
2769,Endocrine Cells,-0.0033178816,0.027750537,0.457,0.543,0.457,0.2622,False,Plin4
5,Medium Spiny Neurons,-0.0033218001,0.009500941,0.378,0.622,0.378,0.1891666666666667,False,Nsmf
3619,GABAergic Neurons,-0.0033272344,0.019698575,0.448,0.552,0.448,0.324,False,Sox6
7,Neural Stem Cells,-0.0034003812,0.021418294,0.425,0.575,0.425,0.345375,False,Tcf7l2
2385,GABAergic Neurons,-0.0034123901,0.020463666,0.448,0.552,0.448,0.3187,False,Ndn
3057,GABAergic Neurons,-0.0034151545,0.020141914,0.448,0.552,0.448,0.2755999999999999,False,Ptprz1
8,Oligodendrocytes,-0.003415826,0.010010054,0.397,0.603,0.397,0.2827777777777778,False,Lbh
1961,Neural Stem Cells,-0.0034310096,0.021429958,0.425,0.575,0.425,0.3085,False,Lfng
7,GABAergic Neurons,-0.0034359945,0.019840809,0.446,0.554,0.446,0.317875,False,Lypd1
5,Microglia,-0.0034426972,0.018107869,0.42,0.58,0.42,0.2998333333333333,False,Fabp7
2118,Oligodendrocytes,-0.0034572524,0.0098528,0.394,0.606,0.394,0.3124285714285714,False,Mcam
6,Microglia,-0.0034635726,0.018130803,0.42,0.58,0.42,0.3004285714285714,False,Hopx
9,Endocrine Cells,-0.0034685421,0.027764276,0.455,0.545,0.455,0.3445999999999999,False,Tfrc
5,Microglia,-0.0034898366,0.019659068,0.424,0.576,0.424,0.3171666666666666,False,Ifngr1
798,Microglia,-0.0035081084,0.018197568,0.42,0.58,0.42,0.2672857142857143,False,Ctdsp1
8,Oligodendrocytes,-0.00351512,0.0098962365,0.392,0.608,0.392,0.2972222222222222,False,Plxdc2
3810,Microglia,-0.0035241633,0.01817988,0.42,0.58,0.42,0.29,False,Tgm2
8,Neurons,-0.003529912,0.012043449,0.389,0.611,0.389,0.2317777777777778,False,Ahi1
8,Endothelial Cells,-0.0035302048,0.030267263,0.458,0.542,0.458,0.3476666666666667,False,Abcg2
202,Microglia,-0.003531279,0.019529685,0.422,0.578,0.422,0.1937272727272727,False,Aldoc
2489,Neural Stem Cells,-0.0035523013,0.021145022,0.424,0.576,0.424,0.2843333333333333,False,Notch2
5,Oligodendrocytes,-0.0035604616,0.01016462,0.394,0.606,0.394,0.295,False,Nde1
2793,Microglia,-0.003573418,0.018266253,0.419,0.581,0.419,0.347,False,Plod1
2530,Endocrine Cells,-0.003578154,0.028045299,0.454,0.546,0.454,0.2917272727272728,False,Nsmf
2528,Microglia,-0.0036212537,0.019089766,0.421,0.579,0.421,0.2578888888888889,False,Nsmf
9,GABAergic Neurons,-0.0036411097,0.019857973,0.441,0.559,0.441,0.3308999999999999,False,Id2
8,Microglia,-0.003641685,0.018350504,0.415,0.585,0.415,0.267,False,Adcy1
7,Oligodendrocytes,-0.003642051,0.010176366,0.392,0.608,0.392,0.3103749999999999,False,Myo1e
571,Oligodendrocytes,-0.0036848718,0.010063991,0.383,0.617,0.383,0.192875,False,Cd9
1040,GABAergic Neurons,-0.0036865338,0.019780222,0.44,0.56,0.44,0.2402222222222222,False,Erbin
8,Neural Stem Cells,-0.0036940223,0.02138971,0.423,0.577,0.423,0.2405555555555555,False,Gng11
2827,Microglia,-0.003727732,0.0182382,0.411,0.589,0.411,0.187625,False,Pltp
8,Endothelial Cells,-0.0037373332,0.03041444,0.457,0.543,0.457,0.3483333333333333,False,Acvrl1
2934,Oligodendrocytes,-0.0037388308,0.010181945,0.381,0.619,0.381,0.3111428571428571,False,Prkcd
3993,Astrocytes,-0.0037398115,0.016732158,0.426,0.574,0.426,0.2754999999999999,False,Vegfa
2562,Oligodendrocytes,-0.0037403437,0.010001936,0.38,0.62,0.38,0.3021428571428571,False,Olig1
8,Endothelial Cells,-0.0037937164,0.030735571,0.457,0.543,0.457,0.3642222222222222,False,Cdc42ep4
436,Medium Spiny Neurons,-0.0037967581,0.009495945,0.357,0.643,0.357,0.2266,False,Calb1
7,GABAergic Neurons,-0.0038022003,0.019908795,0.439,0.561,0.439,0.288125,False,Cxcl14
3930,Microglia,-0.0038184589,0.018092385,0.41,0.59,0.41,0.2787142857142857,False,Ugt8a
8,GABAergic Neurons,-0.0038197343,0.02063985,0.441,0.559,0.441,0.2556666666666667,False,Sod2
9,Endocrine Cells,-0.0038213015,0.027822172,0.449,0.551,0.449,0.3051,False,Adgrf5
8,Endocrine Cells,-0.0038452644,0.027813524,0.449,0.551,0.449,0.3472222222222222,False,Ramp3
1148,Neural Stem Cells,-0.0038499497,0.020990195,0.419,0.581,0.419,0.2984444444444444,False,Fbxo2
6,Microglia,-0.003854924,0.018251585,0.41,0.59,0.41,0.3054285714285714,False,Pdgfb
3271,Oligodendrocytes,-0.0038692146,0.010265305,0.379,0.621,0.379,0.26675,False,Sall1
789,Microglia,-0.0039133406,0.018277613,0.41,0.59,0.41,0.3005,False,Cspg5
5,Microglia,-0.0039524077,0.0181523,0.409,0.591,0.409,0.273,False,Jam2
2971,Neural Stem Cells,-0.0040304386,0.021575775,0.416,0.584,0.416,0.23775,False,Prl
8,GABAergic Neurons,-0.0040381434,0.020018978,0.432,0.568,0.432,0.2783333333333333,False,Zeb2
3128,Endothelial Cells,-0.004045597,0.030623836,0.454,0.546,0.454,0.2776666666666667,False,Rbp1
6,Neurons,-0.0040650903,0.012342749,0.378,0.622,0.378,0.2711428571428572,False,Ndn
243,Oligodendrocytes,-0.004066192,0.010258897,0.373,0.627,0.373,0.27825,False,Apln
9,Neural Stem Cells,-0.0040689902,0.02134003,0.415,0.585,0.415,0.2944,False,Peg10
1856,Microglia,-0.004112504,0.0182183,0.407,0.593,0.407,0.2893333333333333,False,Kcnip3
6,Medium Spiny Neurons,-0.004117156,0.009478293,0.348,0.652,0.348,0.161,False,Atf4
8,Endothelial Cells,-0.004164338,0.03053044,0.453,0.547,0.453,0.3096666666666666,False,Rhoc
9,Microglia,-0.004175278,0.018191772,0.404,0.596,0.404,0.3102999999999999,False,Mtus1
3725,Medium Spiny Neurons,-0.0041770414,0.009655699,0.348,0.652,0.348,0.2906666666666666,False,Tac1
2167,Endothelial Cells,-0.004211838,0.03081932,0.453,0.547,0.453,0.3163749999999999,False,Mfsd2a
3032,Astrocytes,-0.0042529805,0.016598577,0.413,0.587,0.413,0.2633333333333333,False,Ptch1
4206,Endocrine Cells,-0.0043194387,0.027818993,0.441,0.559,0.441,0.2747142857142857,False,Hk2
1338,Oligodendrocytes,-0.004381609,0.010359864,0.359,0.641,0.359,0.1758571428571428,False,Gh
2887,Endothelial Cells,-0.0043952074,0.030779323,0.448,0.552,0.448,0.353625,False,Ppfibp1
8,GABAergic Neurons,-0.004400072,0.019689633,0.425,0.575,0.425,0.317111111111111,False,Htr2c
4,Oligodendrocytes,-0.0044301143,0.010234644,0.354,0.646,0.354,0.2213999999999999,False,P2ry12
2049,GABAergic Neurons,-0.00444538,0.020071093,0.426,0.574,0.426,0.2968,False,Maf
4040,Microglia,-0.0044595907,0.018102977,0.396,0.604,0.396,0.2477777777777777,False,Xist
9,Microglia,-0.0044680885,0.019245563,0.404,0.596,0.404,0.1649,False,Slc1a3
7,Neural Stem Cells,-0.0044681244,0.021437941,0.411,0.589,0.411,0.33175,False,Naaa
5,Microglia,-0.004482183,0.018298468,0.397,0.603,0.397,0.2323333333333333,False,Mal
6,Neural Stem Cells,-0.004491713,0.021341013,0.408,0.592,0.408,0.2725714285714286,False,Pfkl
8,Endothelial Cells,-0.0045256955,0.030175403,0.446,0.554,0.446,0.327,False,Fn1
88,Oligodendrocytes,-0.0045390134,0.010122996,0.342,0.658,0.342,0.2548,False,Adarb1
465,Endothelial Cells,-0.0045443163,0.03022772,0.446,0.554,0.446,0.2569,False,Capn2
7,GABAergic Neurons,-0.004545711,0.01990848,0.42,0.58,0.42,0.269375,False,Pdyn
1652,Endothelial Cells,-0.0045502144,0.030484064,0.446,0.554,0.446,0.2801111111111111,False,Igf1r
1228,Medium Spiny Neurons,-0.0045718355,0.009509412,0.331,0.669,0.331,0.2524,False,Fos
4086,Endothelial Cells,-0.004576426,0.030667307,0.446,0.554,0.446,0.2725714285714286,False,Zic2
2595,Oligodendrocytes,-0.004628408,0.009860186,0.337,0.663,0.337,0.1997499999999999,False,Otud7b
3772,Neural Stem Cells,-0.004648752,0.021413382,0.407,0.593,0.407,0.2412,False,Tfrc
5,Astrocytes,-0.004670711,0.016646156,0.4,0.6,0.4,0.311,False,Tlcd1
9,Astrocytes,-0.0046818033,0.016300974,0.398,0.602,0.398,0.2628,False,Xist
4363,Microglia,-0.0046932856,0.018080367,0.389,0.611,0.389,0.265375,False,Mog
80,Endothelial Cells,-0.0047141616,0.030697256,0.446,0.554,0.446,0.2877777777777778,False,Adamts1
9,Endothelial Cells,-0.004718219,0.030452196,0.445,0.555,0.445,0.345,False,Tjp1
8,Endothelial Cells,-0.0047326167,0.030913252,0.446,0.554,0.446,0.3052222222222223,False,Adgrg1
1340,Microglia,-0.004757145,0.018038994,0.386,0.614,0.386,0.2215555555555555,False,Gh
5,Astrocytes,-0.004772174,0.016892923,0.4,0.6,0.4,0.3041666666666667,False,Ednrb
3546,Medium Spiny Neurons,-0.0048294785,0.009494117,0.317,0.683,0.317,0.1055714285714285,False,Slc6a11
3884,Oligodendrocytes,-0.004835493,0.009556575,0.324,0.676,0.324,0.1546666666666666,False,Tsc22d3
3605,Neural Stem Cells,-0.0048767296,0.021300895,0.401,0.599,0.401,0.3011666666666667,False,Sox21
2022,Oligodendrocyte Precursor Cells,-0.004900781,0.011946638,0.334,0.666,0.334,0.2085714285714285,False,Luzp2
2886,Endocrine Cells,-0.004920086,0.02786977,0.434,0.566,0.434,0.3401428571428572,False,Ppfibp1
1564,Oligodendrocytes,-0.0049215993,0.0096636005,0.322,0.678,0.322,0.1951999999999999,False,Hipk2
787,Astrocytes,-0.0049570994,0.01723103,0.398,0.602,0.398,0.274625,False,Cspg5
3617,Neural Stem Cells,-0.0049879355,0.021126503,0.4,0.6,0.4,0.2835,False,Sox6
1030,Endothelial Cells,-0.0049975696,0.027210454,0.43,0.57,0.43,0.2826363636363637,False,Epas1
1577,Medium Spiny Neurons,-0.005004161,0.009493815,0.311,0.689,0.311,0.1706666666666666,False,Hist1h2bc
9,Endocrine Cells,-0.0050163595,0.027941272,0.432,0.568,0.432,0.3141,False,Frmd4a
8,Endocrine Cells,-0.0050290707,0.028094301,0.432,0.568,0.432,0.3043333333333333,False,Ndn
5,Astrocytes,-0.0050339825,0.016995158,0.395,0.605,0.395,0.2701666666666666,False,Kcnj10
2239,Neural Stem Cells,-0.005037229,0.021245588,0.398,0.602,0.398,0.28475,False,Msmo1
9,Endothelial Cells,-0.0050378265,0.030892054,0.441,0.559,0.441,0.2249,False,Gstp1
2216,Endocrine Cells,-0.00505341,0.027668145,0.431,0.569,0.431,0.2837777777777778,False,Mog
1830,Microglia,-0.005054451,0.018503087,0.383,0.617,0.383,0.2065714285714286,False,Jun
940,Oligodendrocytes,-0.0050700307,0.009811844,0.317,0.683,0.317,0.253,False,Edil3
9,Endothelial Cells,-0.0050825244,0.030970324,0.44,0.56,0.44,0.2885,False,C4b
2864,Endothelial Cells,-0.0050827023,0.030859703,0.438,0.562,0.438,0.3138888888888889,False,Pmp22
7,Neural Stem Cells,-0.0050916644,0.021059547,0.397,0.603,0.397,0.24025,False,Fgfr3
8,GABAergic Neurons,-0.0050923536,0.01966173,0.41,0.59,0.41,0.2809999999999999,False,Peg10
3353,Medium Spiny Neurons,-0.0051822467,0.009533753,0.304,0.696,0.304,0.2061666666666667,False,Sept4
8,Microglia,-0.00518892,0.01836928,0.381,0.619,0.381,0.2535555555555555,False,Epas1
6,Endocrine Cells,-0.005205092,0.027787043,0.428,0.572,0.428,0.318,False,Abcg2
4,Oligodendrocytes,-0.0052051423,0.009741261,0.308,0.692,0.308,0.1744,False,Epas1
2767,Endothelial Cells,-0.005207801,0.030982524,0.436,0.564,0.436,0.21475,False,Plin4
1050,Microglia,-0.005231905,0.01815448,0.379,0.621,0.379,0.2568571428571428,False,Ermn
633,Endothelial Cells,-0.00524205,0.030889284,0.435,0.565,0.435,0.197,False,Cldn10
1804,Neural Stem Cells,-0.0052674683,0.02137879,0.394,0.606,0.394,0.2599999999999999,False,Itpkb
6,Endothelial Cells,-0.0053073107,0.03071685,0.434,0.566,0.434,0.31,False,Myo1c
5,Neural Stem Cells,-0.005315466,0.021296926,0.393,0.607,0.393,0.2818333333333333,False,Acaa2
6,Endothelial Cells,-0.00537078,0.030548919,0.432,0.568,0.432,0.2551428571428571,False,Bcam
477,Microglia,-0.0053794268,0.018628294,0.378,0.622,0.378,0.1327999999999999,False,Car2
4232,Endothelial Cells,-0.00540069,0.03035212,0.431,0.569,0.431,0.2643333333333333,False,Ldha
7,Neural Stem Cells,-0.005465046,0.021079604,0.391,0.609,0.391,0.23225,False,S1pr1
3475,Endocrine Cells,-0.0055050277,0.02776187,0.424,0.576,0.424,0.310625,False,Slc17a6
4035,Oligodendrocytes,-0.005535584,0.010298913,0.308,0.692,0.308,0.11875,False,Xist
3392,Endothelial Cells,-0.0055526127,0.03089372,0.431,0.569,0.431,0.3038888888888889,False,Serpini1
2552,Neural Stem Cells,-0.0055932244,0.020822734,0.387,0.613,0.387,0.2223333333333333,False,Ntsr2
9,Endocrine Cells,-0.0055941795,0.02794652,0.424,0.576,0.424,0.2589,False,Gng11
9,Endothelial Cells,-0.0056147794,0.03080468,0.431,0.569,0.431,0.2538,False,Atf5
7,Microglia,-0.0056316657,0.018371109,0.373,0.627,0.373,0.243375,False,Cabp1
5,Neural Stem Cells,-0.0056372117,0.021224596,0.389,0.611,0.389,0.2413333333333333,False,Ezr
9,Endothelial Cells,-0.005659737,0.03096838,0.431,0.569,0.431,0.2477,False,Slc32a1
642,Microglia,-0.00566435,0.018170366,0.373,0.627,0.373,0.2048571428571428,False,Cldn11
2469,Endothelial Cells,-0.0056794104,0.031072177,0.431,0.569,0.431,0.2729,False,Nmu
6,Endothelial Cells,-0.0056815767,0.030693231,0.43,0.57,0.43,0.2684285714285714,False,Prelp
7,GABAergic Neurons,-0.0056900927,0.019565126,0.393,0.607,0.393,0.3213749999999999,False,Prkcd
4075,Endothelial Cells,-0.0056962734,0.030617932,0.429,0.571,0.429,0.272625,False,Zic1
9,Endothelial Cells,-0.005697885,0.030592304,0.429,0.571,0.429,0.2354,False,Atf4
8,Endothelial Cells,-0.0057040774,0.030947194,0.43,0.57,0.43,0.3283333333333333,False,Rapgef3
9,Endothelial Cells,-0.005728658,0.030722909,0.429,0.571,0.429,0.3,False,Dusp6
4,Oligodendrocytes,-0.0057565896,0.009342999,0.276,0.724,0.276,0.1709999999999999,False,Sirt2
1629,Endothelial Cells,-0.005801174,0.030714618,0.428,0.572,0.428,0.2041,False,Id4
9,Endocrine Cells,-0.005822331,0.027799414,0.421,0.579,0.421,0.2799999999999999,False,Slc17a7
4,Medium Spiny Neurons,-0.0058663036,0.009496213,0.278,0.722,0.278,0.1624,False,Ccnd2
6,Microglia,-0.005885179,0.018465748,0.373,0.627,0.373,0.1854285714285714,False,Txnip
6,Neural Stem Cells,-0.005899979,0.021134852,0.38,0.62,0.38,0.209,False,Sod2
854,Oligodendrocytes,-0.00594793,0.010068047,0.284,0.716,0.284,0.204,False,Daam2
9,Endothelial Cells,-0.0059519536,0.030551428,0.426,0.574,0.426,0.2598,False,S100a1
3330,Endothelial Cells,-0.0059643523,0.03054238,0.425,0.575,0.425,0.3085714285714285,False,Sema3c
6,Microglia,-0.006021524,0.018238511,0.364,0.636,0.364,0.2287142857142857,False,Sept4
716,Endocrine Cells,-0.006034332,0.027703905,0.419,0.581,0.419,0.3056666666666666,False,Cpne4
7,Endothelial Cells,-0.006050892,0.030864732,0.425,0.575,0.425,0.2699999999999999,False,Mertk
4231,Endocrine Cells,-0.00606785,0.028033415,0.419,0.581,0.419,0.2435,False,Ldha
8,Endothelial Cells,-0.0060682753,0.03094998,0.425,0.575,0.425,0.3279999999999999,False,Smoc1
6,Endothelial Cells,-0.0060684434,0.030883262,0.425,0.575,0.425,0.3161428571428571,False,Nfe2l2
675,Medium Spiny Neurons,-0.0060740444,0.00948849,0.272,0.728,0.272,0.19375,False,Cnp
8,Neural Stem Cells,-0.006099801,0.021120898,0.376,0.624,0.376,0.2372222222222222,False,Rnaset2a
3,Medium Spiny Neurons,-0.006118956,0.009502913,0.269,0.731,0.269,0.14525,False,Cabp1
1305,Endothelial Cells,-0.0061545265,0.0309998,0.425,0.575,0.425,0.2468999999999999,False,Gad2
786,Neural Stem Cells,-0.00622449,0.021089986,0.374,0.626,0.374,0.257,False,Cspg5
4,Endothelial Cells,-0.006225676,0.03076703,0.423,0.577,0.423,0.2564,False,Notch2
9,Endothelial Cells,-0.006252121,0.030781215,0.423,0.577,0.423,0.2617,False,Cryab
992,Endothelial Cells,-0.006255977,0.030954145,0.424,0.576,0.424,0.2614444444444445,False,Egr1
8,Endothelial Cells,-0.006281293,0.030427177,0.421,0.579,0.421,0.2617777777777778,False,Flna
5,Microglia,-0.0062987623,0.018208884,0.361,0.639,0.361,0.2358333333333333,False,Ets1
3737,GABAergic Neurons,-0.00631345,0.019787649,0.382,0.618,0.382,0.2673333333333333,False,Tac2
9,Endothelial Cells,-0.0063178977,0.030872062,0.421,0.579,0.421,0.2364,False,Cd9
8,Medium Spiny Neurons,-0.0063329674,0.009514909,0.262,0.738,0.262,0.1094444444444444,False,Ptgds
5,Neural Stem Cells,-0.0064011277,0.021323103,0.372,0.628,0.372,0.2259999999999999,False,Gpam
1005,Endothelial Cells,-0.0064032995,0.030891826,0.42,0.58,0.42,0.2767,False,Elmo1
10,Endothelial Cells,-0.0064495928,0.03088299,0.419,0.581,0.419,0.2632727272727273,False,Ahi1
