,fraction_cells
Ppp3r2,0.006807769967323517
Lefty1,0.006800653122972971
Zc3h12a,0.0067955696627225795
Tnnc1,0.006753885288669373
Ticam1,0.00675083521251914
Hdc,0.006737618215868123
Mei4,0.006685766921314135
Prdm1,0.006667466464412728
Slc17a8,0.006656282851861868
Llgl2,0.006651199391611478
Upk1b,0.006643065855210852
Eif4ebp1,0.006634932318810226
Casz1,0.006601381481157647
Pmaip1,0.006584097716306317
Atoh7,0.006573930795805536
Wnt2b,0.006569864027605223
Slc18a3,0.006549530186603659
Ccl21b,0.006534279805852486
Chat,0.0065190294251013135
Traf3ip3,0.006507845812550453
Frmd7,0.006464128054397091
Mc4r,0.006463111362347013
Vax1,0.006463111362347013
Spaca9,0.006424477064444043
Twist1,0.006423460372393964
Foxd2,0.006400076455242166
Tlr4,0.006387876150641228
Bub1b,0.006379742614240602
Ncaph,0.006366525617589586
Etv4,0.006364492233489429
Pla2r1,0.0063553420050387254
Slamf9,0.0063512752368384134
Epha2,0.006331958087886927
Rab39,0.006331958087886927
Azin2,0.0063197577832859895
Pth2r,0.006285190253583331
Cyp3a13,0.006267906488732002
Grem1,0.00624655595568036
Mc3r,0.006238422419279735
Cd6,0.0062353723431295
Srpx2,0.006222155346478484
Musk,0.006206904965727311
Ttn,0.006202838197526999
Brca1,0.006196738045226529
Traf3ip2,0.006173354128074731
Snai2,0.006171320743974575
Qrfpr,0.006153020287073168
Lat,0.006143870058622464
Apex1,0.006122519525570822
Postn,0.00610116899251918
Nphs1,0.006098118916368946
Zmynd10,0.006064568078716365
Cltrn,0.0060432175456647235
Itpr3,0.0060249170887633164
Slc19a3,0.006017800244412769
Sntn,0.006014750168262534
Cd86,0.006009666708012143
Oca2,0.006007633323911987
Crybb3,0.006004583247761752
Tjp3,0.0059710324101091726
Plaur,0.005968999026009016
Nek2,0.005912064271204638
Il7r,0.00588258020175237
Hspb2,0.005862246360750807
Tbx6,0.005861229668700728
Cpn1,0.0058164952184972885
Bbc3,0.005811411758246897
Acr,0.005772777460343927
Birc5,0.005751426927292285
Prdm9,0.005706692477088844
Npc1l1,0.00569245878838775
Gipr,0.005673141639436265
Kcnq1,0.005669074871235952
Acan,0.005660941334835326
Kremen2,0.005622307036932356
Dnah12,0.0056080733482312605
Pfkfb1,0.00550233737502313
Il21r,0.005497253914772739
Lox,0.005492170454522348
Rad54l,0.005483020226071644
Myl2,0.005471836613520784
Colq,0.0054677698453204715
Trdn,0.005455569540719533
Sgo2a,0.005439302467918282
Gabrr2,0.005438285775868204
Nat1,0.005397618093865077
Cfap53,0.005361017180062262
Wif1,0.005361017180062262
Gsx1,0.005353900335711715
Ido2,0.005321366190109213
Cd44,0.0053172994219089
Tdgf1,0.005303065733207806
Anxa8,0.00530103234910765
Ttll6,0.005288832044506711
Hmcn2,0.005287815352456633
Cysltr1,0.00528374858425632
Grhl3,0.0052817152001561635
Gen1,0.005260364667104522
Hcrt,0.005181062687198423
Ptger4,0.0051729291507977984
Ebi3,0.005155645385946469
Ifi44,0.005142428389295453
Prickle3,0.005129211392644437
Il12rb1,0.00512717800854428
Slc18a2,0.005092610478841622
Trip13,0.005090577094741465
Mc5r,0.005070243253739902
Pcdha2,0.0050549928729887285
Stoml3,0.005030592263786852
Cd80,0.004999074810234429
Klhl41,0.004981791045383099
Npbwr1,0.004980774353333021
Greb1,0.00497060743283224
Ptgfr,0.004950273591830676
Grpr,0.004947223515680442
Espl1,0.004928923058779035
Fezf1,0.004913672678027861
Dtl,0.0049055391416272355
Uhrf1,0.004902489065477002
Foxd1,0.004895372221126454
Gpr50,0.004867921535774343
Chrm5,0.004858771307323639
Tbxa2r,0.004853687847073249
Sycp3,0.004843520926572467
Wnt11,0.004840470850422232
Pycard,0.0048374207742719975
Cldn14,0.004782519403567775
Igsf5,0.004777435943317385
Meox1,0.004772352483066994
Bard1,0.004771335791016916
Cd72,0.004766252330766525
Cyp11a1,0.004764218946666368
Kcnk5,0.004758118794365899
Tnfrsf13b,0.004747951873865118
Foxl2,0.004741851721564648
Cenps,0.004735751569264179
Piwil2,0.004725584648763398
Gzmk,0.004723551264663241
Gdnf,0.004721517880563085
Tlr5,0.004701184039561521
Prss50,0.004699150655461365
Cenpf,0.00469610057931113
Snai1,0.004691017119060739
Cd37,0.004671699970109254
Rad51b,0.0046523828211577686
Col24a1,0.004645265976807221
Lhx1,0.004642215900656986
Tfap2b,0.004607648370954328
Cnmd,0.0045974814504535465
Lrp2,0.00459544806635339
Cftr,0.004593414682253234
Lhx5,0.004553763692300185
Pcsk9,0.00455071361614995
Myh4,0.0045385133115490115
Flt3l,0.004481578556744633
Cdc20,0.004478528480594399
Pde4c,0.0044703949441937734
Lyve1,0.004457177947542757
Sh3tc2,0.004445994334991897
C3,0.004443960950891741
Bfsp1,0.00443277733834088
Ptafr,0.004413460189389395
Bhmt,0.004407360037088926
Plin5,0.004395159732487988
Rapsn,0.004391092964287675
Cdk4,0.004352458666384704
Trpv3,0.004351441974334626
Myh1,0.004336191593583453
Alox5,0.004303657447980952
E2f2,0.004264006458027902
Aurka,0.004260956381877667
Mlkl,0.004255872921627277
Taf6l,0.004249772769326808
Tfap2a,0.0042304556203753224
Il2rg,0.004206055011173446
Cldn9,0.00420402162707329
Fbxl13,0.004169454097370631
Htr1d,0.004148103564318989
Clic3,0.004147086872268911
Hcrtr1,0.004143020104068598
Wnt9b,0.004137936643818207
Ptger3,0.004090152117464533
Itga2b,0.004079985196963751
Pou1f1,0.004067784892362813
Omp,0.004032200670610076
Pawr,0.004026100518309607
Cdca8,0.004013900213708669
Orai1,0.00399661644885734
Ccna1,0.003976282607855776
Ccr1,0.003969165763505229
Otp,0.003967132379405072
Mfap5,0.0039539153827540564
Gmnc,0.003947815230453587
Trp53cor1,0.003945781846353431
Cenpu,0.003927481389452024
Hmx2,0.003925448005351867
Selenov,0.00391833116100132
Csf2rb2,0.003916297776901163
Alox12,0.003914264392801007
Rab20,0.0039051141643503032
Tlr6,0.0038990140120498343
F2rl2,0.003865463174397254
Myh2,0.0038552962538964722
Cubn,0.003843095949295534
Npffr2,0.003824795492394127
Mfsd2b,0.003803444959342485
Cd300a,0.0038014115752423284
Cybb,0.0037831111183409213
Csf2rb,0.003782094426290843
Kif20b,0.0037790443501406084
Tas1r3,0.0037759942739903738
Plac9a,0.0037759942739903738
Tshb,0.003769894121689905
Plcb2,0.0037607438932392013
Adamts18,0.0037404100522376374
Dmc1,0.003737359976087403
Rtbdn,0.0037302431317368556
Ly6g6e,0.0037292264396867774
Ror2,0.003703809138434823
Lpar2,0.0037017757543346664
Cst7,0.0036966922940842757
Trp73,0.00367737514513279
Insm1,0.003659074688231383
Amh,0.0036336573869794283
Slco4c1,0.003613323545977865
Epx,0.0035746892480748938
Snai3,0.0035736725560248156
Cxcl5,0.0035533387150232516
Il1a,0.003549271946822939
Clec10a,0.0035452051786226263
Serpine1,0.003539105026322157
Cbx2,0.003510637648919968
Cd200r1,0.0035065708807196553
Batf,0.0035035208045694206
Nlrp6,0.003494370576118717
Ascl2,0.003494370576118717
Ccl3,0.003490303807918404
Tgif2,0.0034801368874176225
Foxm1,0.003448619433865199
Chrnb1,0.003439469205414495
Rhbdf2,0.003437435821314339
Six1,0.0034354024372141826
Ebf2,0.0034293022849137132
Agtr2,0.0034293022849137132
Cdh23,0.0034069350598119933
Gpr139,0.003404901675711837
Aplnr,0.003366267377808866
Cd79b,0.0033642339937087094
Jaml,0.0033347499242564423
Fut4,0.0033184828514551913
Ppl,0.0033083159309544095
Tlr1,0.0032859487058526896
Gja5,0.0032808652456022985
Plekhg4,0.003271715017151595
Ecscr,0.0032686649410013603
Cndp1,0.003267648248951282
Mybl2,0.0032645981728010474
Phex,0.0032595147125506567
Trpv6,0.003233080719248624
Il2ra,0.003233080719248624
Gna14,0.003217830338497451
Vil1,0.003199529881596044
Sox14,0.0031934297292955747
Ptger1,0.0031314115142408055
Rxfp2,0.003122261285790102
Tal1,0.0031009107527384602
Epha1,0.003099894060688382
Mki67,0.003095827292488069
Disc1,0.0030897271401876
Ect2,0.0030805769117368963
Stat4,0.0030744767594364274
Sp7,0.0030744767594364274
Ang,0.00306735991508588
Kcnn4,0.0030541429184348635
Npas1,0.003050076150234551
Ncf4,0.003049059458184473
Efcab3,0.003034825769483378
Nodal,0.0030327923853832217
Piezo2,0.0030165253125819707
Ch25h,0.0030144919284818142
Misp,0.0030144919284818142
Rnase1,0.0029860245510796254
Fshb,0.002985007859029547
Cdh26,0.0029778910146789996
Kif4,0.0029758576305788436
Gucy2e,0.002946373561126576
Msln,0.002938240024725951
Lpin3,0.0029158727996242305
Plac8,0.0029148561075741522
Tyrp1,0.0029138394155240744
Loxl1,0.0029016391109231363
Inhbb,0.0028985890347729016
Ager,0.0028670715812204777
Btc,0.0028660548891703995
Alox12b,0.002856904660719696
Arr3,0.002852837892519383
Tshr,0.002846737740218914
Sec1,0.0028253872071672724
Fgf3,0.0028223371310170378
Top2a,0.002800986597965396
Dao,0.0027816694490139103
Gpat2,0.0027765859887635197
Large2,0.002769469144412972
Msx2,0.002769469144412972
Rln1,0.002738968382910627
Aldh3a1,0.0027247346942095322
Tfap2d,0.002722701310109376
Cnn1,0.0027206679260092194
Atp4a,0.0027145677737087505
Mael,0.0027044008532079683
Il22,0.0027044008532079683
Ntrk1,0.0026983007009074994
Gtse1,0.0026932172406571083
Plk1,0.0026871170883566394
H19,0.0026840670122064048
Hnf1b,0.0026789835519560137
Casp4,0.002668816631455232
Adrb3,0.002661699787104685
Ccl12,0.002661699787104685
Onecut3,0.0026139152607510103
Fpr2,0.0026098484925506974
Jchain,0.002607815108450541
Avil,0.002597648187949759
Cyren,0.0025864645753988992
Fgl1,0.0025864645753988992
Calcr,0.002563080658247101
Irf4,0.0025559638138965535
Plvap,0.002553930429796397
Foxa1,0.0025488469695460064
Frk,0.002542746817245537
Itgb6,0.0025386800490452247
Lmx1a,0.00253562997289499
Slc22a2,0.0025224129762439736
Klk6,0.002515296131893426
Cox8b,0.0025142794398433483
Ghrh,0.002508179287542879
Gnrh1,0.0025071625954928007
Lpar5,0.0024939455988417843
Ifi204,0.0024827619862909244
Ptgdr,0.0024786952180906115
Acp5,0.002473611757840221
Stac,0.0024715783737400644
Naip5,0.0024685282975898297
Cryba4,0.0024644615293895173
Bglap2,0.002453277916838657
Wnt2,0.0024481944565882662
Itga11,0.002415660310985764
Apoa4,0.0024115935427854516
Six6,0.0024075267745851388
Brip1,0.0024004099302345917
Cgas,0.002396343162034279
Cdcp1,0.002386176241533497
C5ar2,0.0023780427051328713
Bglap,0.002374992628982637
Cenpe,0.0023678757846320895
Mmp25,0.0023668590925820113
Rec114,0.002362792324381699
Gbx1,0.002362792324381699
Pim1,0.0023617756323316206
Gata6,0.002352625403880917
Slc9a3,0.0023485586356806042
Gckr,0.0023444918674802914
Mmp9,0.002342458483380135
Dkk2,0.0023414417913300567
Pde6g,0.002335341639029588
Il17rb,0.0023282247946790403
Casq1,0.0023272081026289625
Pitx1,0.0023261914105788843
Dmrt2,0.002324158026478728
Lif,0.0023068742616273986
Slc6a19,0.002304840877527242
Vipr2,0.0023007741093269297
Ccl24,0.0023007741093269297
En2,0.0022987407252267732
Timp1,0.0022845070365256786
Pms2,0.002281456960375444
Prph,0.0022733234239748186
Itgal,0.0022733234239748186
Sim1,0.0022499395068230205
Prom2,0.0022377392022220823
Slc3a1,0.002236722510172004
Nlrc4,0.002236722510172004
Cdc6,0.002231639049921613
Six2,0.002225538897621144
Fgf16,0.0022224888214709094
Tph2,0.0022224888214709094
Ighd,0.0022062217486696583
Sp9,0.00220520505661958
Tacstd2,0.002197071520218955
Knl1,0.00219402144406872
Nkx3-1,0.0021909713679184855
Vdr,0.002181821139467782
Glp1r,0.0021797877553676255
Lmx1b,0.0021797877553676255
Igkc,0.0021777543712674695
Hjv,0.0021767376792173913
Aqp6,0.002147253609765124
Amigo3,0.0021421701495147327
Parpbp,0.0021411534574646545
Lilra5,0.0021411534574646545
Neurog1,0.0021228530005632474
Nkx6-1,0.0021228530005632474
Twist2,0.002121836308513169
Ttk,0.002121836308513169
Adamts14,0.002114719464162622
Ptch2,0.0021126860800624657
Myh3,0.0021035358516117617
Siglec1,0.002097435699311293
Aldh1a3,0.00209336893111098
Nphs2,0.00207100170600926
Il27ra,0.00207100170600926
Gimap4,0.002052701249107853
Bdkrb2,0.0020496511729576183
Samd11,0.0020455844047573054
Slc26a3,0.00203745086835668
Fasl,0.002028300639905976
Gucy2f,0.00202626725580582
Sgca,0.002025250563755742
Chmp4c,0.002021183795555429
Ackr4,0.001994749802253396
Cd247,0.001987632957902849
Tesmin,0.0019774660374020673
Grifin,0.001976449345351989
Agtr1a,0.0019693325010014416
Was,0.001967299116901285
Drd3,0.0019622156566508945
Ticam2,0.0019611989646008163
Gdf15,0.0019398484315491743
Sfrp2,0.001932731587198627
Shisa3,0.0019195145905476106
Crhr2,0.0019093476700468288
Nox4,0.0019052809018465162
Mst1r,0.0019032475177463597
Lhx3,0.001899180749546047
P2ry2,0.0018981640574959689
F9,0.0018951139813457342
Dsc3,0.0018869804449451089
Insrr,0.0018859637528950307
Il12a,0.0018849470608449524
Pou4f3,0.0018839303687948742
Kif20a,0.0018818969846947178
Il11,0.0018778302164944051
Amhr2,0.0018737634482940925
Pin1,0.0018737634482940925
Crxos,0.0018707133721438578
Slc22a18,0.0018676632959936234
Klf1,0.001865629911893467
Il12rb2,0.0018554629913926852
Vasp,0.0018524129152424505
Has2,0.0018513962231923723
Pdlim1,0.0018513962231923723
Itgb7,0.001850379531142294
Sh2d1a,0.0018473294549920596
Neurod4,0.0018402126106415123
Gpr20,0.001833095766290965
Uba1y,0.001826995613990496
F2rl1,0.0018239455378402615
Barhl1,0.001821912153740105
Btla,0.0018188620775898706
Matn1,0.0018147953093895577
Retn,0.0018056450809388542
Folr2,0.0018036116968386977
Gnb3,0.001800561620688463
Msr1,0.001799544928638385
Ptger2,0.001799544928638385
Ccl2,0.001794461468387994
Mpl,0.001794461468387994
Chrna6,0.0017924280842878378
Drd4,0.0017883613160875249
Cd209a,0.0017802277796868996
Prrxl1,0.0017792110876368214
Esr2,0.001737526713583616
Onecut1,0.0017354933294834595
Nrl,0.001733459945383303
Thpo,0.0017304098692330686
Chrna2,0.001722276332832443
F2rl3,0.0017171928725820522
Bsx,0.0017171928725820522
Fgr,0.0017151594884818957
Dnmt3b,0.0017080426441313484
Ccr2,0.0017060092600311922
Bcl3,0.0016978757236305667
Ly6g5b,0.0016927922633801758
Il13ra2,0.001683642034929472
Pdzk1,0.0016805919587792376
Slamf6,0.0016755084985288467
Il2rb,0.0016734751144286903
Myocd,0.0016714417303285338
Fcgr4,0.0016673749621282212
Ms4a7,0.0016572080416274392
Ern2,0.0016541579654772048
Aurkb,0.00165110788932697
Hpse,0.0016460244290765792
Irf7,0.001643991044976423
Adgrg5,0.0016419576608762666
Ppp1r3a,0.0016409409688261883
Slc9a4,0.001638907584726032
Mesp2,0.0016328074324255628
Cklf,0.0016307740483254066
Myh7,0.0016256905880750155
Foxf1,0.0016175570516743902
Ntf5,0.0016134902834740773
Cacng1,0.001611456899373921
Prdm13,0.001611456899373921
Agr3,0.0016063734391235302
B3gnt6,0.0016043400550233738
Spo11,0.0015911230583723574
Myod1,0.0015738392935210283
Fcmr,0.0015677391412205592
Hoxa1,0.001566722449170481
Neurog2,0.001566722449170481
C5ar1,0.001566722449170481
Chrna1,0.0015585889127698554
Myf6,0.0015514720684193081
Arg1,0.0015484219922690737
Gpr65,0.001534188303567979
Tnfrsf9,0.0015311382274177446
Nos2,0.0015260547671673535
Clec4n,0.001523004691017119
Serpinf2,0.0015219879989670409
Ccnb1,0.0015219879989670409
Spdl1,0.0015209713069169626
Ptpn22,0.0015199546148668844
Spdef,0.0015179212307667282
Uncx,0.0015158878466665718
Edar,0.0015108043864161809
Gdf5,0.0015087710023160244
Gsx2,0.0015067376182158682
Sp5,0.0015016541579654771
Rgs18,0.0014914872374646954
Cryba2,0.0014904705454146171
Pax2,0.001489453853364539
Fscn2,0.001484370393114148
Ghrhr,0.0014752201646634445
Ly6m,0.0014711533964631316
Rbpjl,0.0014711533964631316
Pah,0.0014691200123629754
Cfb,0.001467086628262819
Il25,0.0014640365521125843
Ccl5,0.0014589530918621934
Krt2,0.0014437027111110208
Fgf17,0.0014304857144600044
Krt28,0.0014223521780593789
Ucn3,0.0014213354860093006
Trim63,0.0014152353337088315
Adprhl1,0.0014071017973082062
Tbx4,0.0014030350291078934
Rag1,0.0014030350291078934
Scn4a,0.0014020183370578151
Hoxb8,0.0014020183370578151
Opn1mw,0.0014010016450077371
Mstn,0.0013989682609075807
Exoc3l2,0.0013888013404067987
Gnrhr,0.0013857512642565643
Zbp1,0.0013796511119560952
Lefty2,0.001378634419906017
Espn,0.0013776177278559387
Actg2,0.0013766010358058605
Pf4,0.0013603339630046097
Gpr84,0.0013583005789044532
Serpina3i,0.0013481336584036715
Ren1,0.0013440668902033588
Socs1,0.0013430501981532806
Cnr2,0.0013298332015022642
Sct,0.001328816509452186
Itk,0.001323733049201795
Pou2f3,0.0013216996651016387
Pnpla1,0.001311532744600857
Hoxa9,0.0013094993605007005
Cdkn2b,0.0012932322876994496
Eci3,0.0012922155956493714
Ccl19,0.001290182211549215
Slc15a1,0.0012830653671986676
Nanog,0.0012647649102972603
Ccl7,0.001261714834147026
Agrp,0.0012606981420969477
Ripk3,0.001256631373896635
Dhh,0.001251547913646244
Ifi209,0.001251547913646244
Serpinb5,0.001250531221596166
Tslp,0.0012454477613457748
Slc26a5,0.0012454477613457748
Ddx4,0.0012413809931454622
Hpse2,0.0012393476090453057
Gsc2,0.0012383309169952277
Bpifb1,0.0012373142249451495
Haspin,0.001235280840844993
Bub1,0.0012342641487949149
Ndc80,0.0012261306123942895
Elf3,0.0012251139203442113
Pirb,0.0012251139203442113
Tdrd1,0.0012230805362440549
Serpina3f,0.0012159636918935076
Bhlha15,0.0012139303077933511
Ptprq,0.0012129136157432731
Fmo4,0.001211896923693195
Pou4f2,0.0012088468475429603
Dct,0.001201730003192413
Cxcl10,0.001201730003192413
Rad21l,0.0011946131588418658
Cyp26a1,0.0011925797747417094
Il7,0.0011915630826916312
Pde6b,0.0011885130065413967
Trpa1,0.0011874963144913185
Fgf23,0.001179362778090693
Saa1,0.0011742793178403021
Pon1,0.0011671624734897548
Gsc,0.0011651290893895984
Dsg1b,0.001162079013239364
Oxt,0.001162079013239364
Hoxb3,0.001158012245039051
Gata3,0.0011529287847886602
Wnt16,0.001151912092738582
Myh8,0.0011447952483880349
Mybpc3,0.001140728480187722
Gpa33,0.0011325949437870967
Rho,0.001129544867636862
Cdkn2a,0.0011275114835367056
Grxcr2,0.0011153111789357674
Themis,0.0011153111789357674
Fgfr4,0.0011142944868856891
Saa2,0.0011092110266352983
Ccr10,0.0011092110266352983
Aqp2,0.00110819433458522
Ube2u,0.0011051442584349856
Alx1,0.0011041275663849074
Hoxb5,0.0011000607981845947
Il1rl1,0.0010990441061345165
Mzb1,0.00109701072203436
Wnt10b,0.0010949773379342039
Scin,0.0010939606458841256
Tlr8,0.0010929439538340474
Cr2,0.0010919272617839692
Ciita,0.0010817603412831874
Dlx4,0.0010817603412831874
Tph1,0.0010817603412831874
Adtrp,0.0010746434969326401
Il18rap,0.001068543344632171
Zfp750,0.0010634598843817802
Ucp1,0.0010614265002816237
Cbln3,0.0010614265002816237
Gdf7,0.0010604098082315455
Cyp19a1,0.0010604098082315455
Aqp5,0.001057359732081311
Itgae,0.0010543096559310764
Ccr9,0.001051259579780842
Muc2,0.0010502428877307637
H2-DMb2,0.0010492261956806855
Tnfrsf13c,0.0010451594274803729
Itgax,0.00104109265928006
Trpm8,0.0010400759672299818
Pklr,0.0010380425831298255
Itga2,0.0010349925069795909
Ifnlr1,0.0010329591228794345
Lvrn,0.0010329591228794345
Mtnr1a,0.0010278756626290436
Galr2,0.0010217755103285745
Klrg1,0.0010166920500781836
Cldn23,0.0010136419739279492
Prss41,0.0010004249772769327
Ercc6l,0.000997374901126698
Brs3,0.0009953415170265419
Tnni3k,0.0009943248249764637
Serpina3c,0.0009943248249764637
Vsx1,0.0009943248249764637
Cps1,0.0009933081329263854
Cd209b,0.0009861912885758381
Nppa,0.00098517459652576
Alox12e,0.0009841579044756817
Lhb,0.0009821245203755255
Slc4a9,0.0009811078283254472
Ltb4r1,0.0009780577521752126
Nr5a1,0.0009739909839748999
Vtcn1,0.0009668741396243526
Irx6,0.0009648407555241963
Scn10a,0.0009628073714240398
Cd22,0.0009617906793739617
Hao1,0.0009536571429733362
Cav3,0.0009536571429733362
Nhlh1,0.0009526404509232581
Fosl1,0.0009475569906728671
Ly6g6d,0.0009353566860719289
Col10a1,0.0009343399940218508
Scnn1g,0.0009323066099216944
Gsta1,0.0009292565337714598
Cdca5,0.0009262064576212253
Gpr35,0.0009221396894209125
Alox15,0.0009150228450703653
Il22ra1,0.0009129894609702088
Plg,0.0009048559245695834
En1,0.0008926556199686452
Sgo1,0.000891638927918567
Slc6a3,0.0008906222358684889
Crtc1,0.0008865554676681761
Ereg,0.0008855387756180979
Trpm1,0.0008835053915179416
Ptgir,0.0008784219312675506
Cyp27b1,0.0008763885471673943
Cpa4,0.000875371855117316
Ccl11,0.0008702883948669252
Ppp1r1c,0.0008641882425664561
Clcnka,0.0008631715505163779
Kif2c,0.0008631715505163779
Eomes,0.0008591047823160652
Pax8,0.0008560547061658306
Cd300lf,0.0008530046300155961
Tcam1,0.0008499545538653615
C2cd6,0.0008499545538653615
Tbx21,0.0008428377095148142
Serpinc1,0.000841821017464736
a,0.0008408043254146579
Orc1,0.0008387709413145015
Asic3,0.0008316540969639541
Cd79a,0.0008296207128637978
Clca3a2,0.0008286040208137196
Cd300ld,0.0008265706367135633
Mmp12,0.0008214871764631724
Mmp13,0.0008204704844130942
T,0.0008184371003129378
Cdx1,0.0008164037162127814
Slc6a5,0.0008143703321126251
Ccl8,0.0008133536400625469
Meox2,0.0008103035639123123
Psmb9,0.000808270179812156
Bmp8b,0.0008062367957119997
Cdk1,0.0008052201036619214
Tmprss2,0.0008021700275116869
Prl8a6,0.0008001366434115306
Sost,0.0007909864149608269
Il23r,0.0007909864149608269
Cnga2,0.0007899697229107487
Pla2g2f,0.0007818361865101232
Wnt8b,0.0007787861103598886
Ly6k,0.0007767527262597323
Cd28,0.000769635881909185
Tas1r1,0.000769635881909185
Krt20,0.0007665858057589504
Cxcl1,0.0007574355773082468
Pou2af1,0.0007533688091079341
Padi4,0.0007523521170578559
Pclaf,0.0007503187329576996
Tmigd1,0.000742185196557074
Cnpy1,0.0007391351204068395
Agtr1b,0.0007350683522065267
Tnfsf9,0.0007340516601564486
Usp50,0.000731001584006214
Ibsp,0.000731001584006214
Nr1h4,0.0007289681999060576
Tnf,0.0007228680476055885
Gcnt3,0.0007218513555555104
Cblc,0.0007208346635054322
Ghsr,0.0007188012794052759
Icos,0.0007147345112049631
Hcar2,0.0007106677430046503
Hoxb4,0.0007096510509545722
Fermt1,0.0007076176668544158
Cd2,0.0007045675907041812
Cxcl13,0.0006984674384037121
Cldn19,0.0006933839781533213
Bdkrb1,0.0006893172099530085
Pdcd1lg2,0.0006862671338027739
Scnn1b,0.0006832170576525394
Naip1,0.0006771169053520703
Ifi208,0.0006761002133019921
Cd300lb,0.0006730501371517575
Clec1b,0.0006720334451016794
Iqgap3,0.0006710167530516012
Slc25a31,0.0006689833689514449
Cldn6,0.0006679666769013666
Pax7,0.0006669499848512884
Mettl7b,0.0006649166007511321
Lta,0.0006638999087010539
Cer1,0.0006608498325508193
Epb42,0.0006557663723004285
Dnmt3l,0.0006527162961501939
Ccr6,0.0006527162961501939
Pde6c,0.0006516996041001157
Nr0b2,0.0006466161438497248
Dmbx1,0.0006455994517996466
Nod2,0.000642549375649412
Xcr1,0.0006394992994991775
Vgll2,0.0006333991471987084
Hc,0.0006313657630985521
Opn4,0.0006303490710484738
Nmur1,0.0006262823028481611
Mymk,0.000625265610798083
Apob,0.0006232322266979265
Myog,0.0006232322266979265
Tlr12,0.0006222155346478484
Nlrp9b,0.0006222155346478484
Grhl2,0.000620182150547692
Foxi1,0.0006191654584976139
Apoa1,0.0006191654584976139
Cd70,0.0006191654584976139
Zfp819,0.0006150986902973011
Kdf1,0.0006120486141470666
Nr5a2,0.0006120486141470666
Mybph,0.000608998537996832
Pax3,0.000608998537996832
Psmb11,0.0006079818459467538
Ptx3,0.0006059484618465975
Sox30,0.0006059484618465975
Cd3d,0.0005988316174960501
Cd226,0.0005967982333958938
Tfap2c,0.0005957815413458156
Dio3,0.0005947648492957374
Actc1,0.0005906980810954247
Ccr3,0.0005835812367448774
Zp3,0.0005835812367448774
Adam28,0.0005825645446947992
Gja3,0.0005815478526447211
Afp,0.0005815478526447211
Atp6v0d2,0.0005734143162440955
Cxcr3,0.0005734143162440955
Pla2g10,0.0005713809321439392
Cyp2e1,0.000570364240093861
Cd3g,0.000570364240093861
Ackr2,0.0005673141639436264
Gast,0.0005662974718935483
Nox3,0.0005662974718935483
Slc39a5,0.0005652807798434701
Il1f5,0.0005612140116431573
Dsg1a,0.0005601973195930791
Dbh,0.0005601973195930791
Pax1,0.000559180627543001
Klrc1,0.0005571472434428446
Spn,0.0005561305513927665
Pinlyp,0.0005551138593426882
Spib,0.0005520637831924537
Piwil4,0.0005469803229420628
Glyat,0.0005439302467918283
Ihh,0.0005418968626916718
Pcp2,0.0005418968626916718
Rln3,0.0005388467865414373
Il23a,0.000536813402441281
Isl2,0.000536813402441281
Piwil1,0.0005337633262910464
Plin1,0.0005337633262910464
Klrb1c,0.0005327466342409682
Lrrc52,0.0005317299421908901
Olr1,0.0005307132501408119
Cngb3,0.0005286798660406555
Tex19.1,0.0005276631739905773
Wt1,0.0005276631739905773
Klra8,0.0005266464819404991
Fabp12,0.0005246130978403428
Spata25,0.0005235964057902645
Vsx2,0.0005235964057902645
Il21,0.0005215630216901082
Osm,0.0005215630216901082
Cd8b1,0.00052054632964003
Cldn7,0.0005144461773395609
Mc1r,0.0005144461773395609
Rax,0.0005144461773395609
Cd244a,0.0005134294852894827
Pou5f1,0.0005134294852894827
Ctla4,0.0005124127932394046
Kcna10,0.0005083460250390918
Nr2e3,0.0005083460250390918
Eme1,0.0005083460250390918
Fanci,0.0005083460250390918
Wap,0.0005063126409389355
Cldn8,0.0005052959488888573
Slc45a2,0.0005052959488888573
Igfbp1,0.0005022458727386227
Slc4a1,0.0005022458727386227
Cyp2a5,0.0005002124886384664
Tespa1,0.0004991957965883882
Cxcr1,0.0004981791045383099
Lamp3,0.0004951290283880754
A1cf,0.0004941123363379973
Prok1,0.0004941123363379973
Ffar2,0.0004920789522378408
Tyr,0.0004890288760876063
Rgr,0.0004849621078872936
Adgrf1,0.0004839454158372154
Nlrp12,0.0004829287237871372
Fpr1,0.0004829287237871372
Stra6l,0.00048191203173705903
Tbx20,0.00048191203173705903
Cryaa,0.00048089533968698086
Hamp,0.00047987864763690265
Hal,0.0004778452635367463
Hoxa4,0.0004768285714866681
Gcgr,0.00047581187943658993
Il5,0.00047581187943658993
G6pc,0.00047581187943658993
Nox1,0.00047479518738651177
Ccl20,0.0004727618032863554
Chil3,0.00046869503508604267
Cd177,0.0004666616509858863
Tcf21,0.0004646282668857299
Gdf9,0.0004605614986854172
Opn1sw,0.0004585281145852608
Muc1,0.0004585281145852608
Vsig1,0.00045751142253518264
Rhox5,0.0004564947304851044
Ska1,0.00045547803843502626
Hoxa3,0.00045547803843502626
Aire,0.0004544613463849481
Slc2a2,0.00045141127023471354
Mettl21c,0.0004503945781846353
Klb,0.0004503945781846353
C4bp,0.000448361194084479
Taar5,0.0004473445020344008
Hoxa5,0.0004473445020344008
